X--Trace 1::[Channel A],Y--Trace 1::[Channel A],,X--Trace 2::[Channel B],Y--Trace 2::[Channel B]
0.447856,-0.000432873,,0.447856,0.0453556
0.448013,-0.00060042,,0.448013,0.0433247
0.448169,-0.000744894,,0.448169,0.0396282
0.448325,-0.000860742,,0.448325,0.0344067
0.448481,-0.000943512,,0.448481,0.0278599
0.448638,-0.000990024,,0.448638,0.0202387
0.448794,-0.000998489,,0.448794,0.0118359
0.44895,-0.000968583,,0.44895,0.00297506
0.449106,-0.000901455,,0.449106,-0.00600235
0.449263,-0.000799685,,0.449263,-0.0147499
0.449419,-0.000667183,,0.449419,-0.02293
0.449575,-0.000509041,,0.449575,-0.0302268
0.449731,-0.000331338,,0.449731,-0.0363589
0.449888,-0.000140901,,0.449888,-0.04109
0.450044,5.49502e-05,,0.450044,-0.0442383
0.4502,0.00024869,,0.4502,-0.0456833
0.450356,0.000432873,,0.450356,-0.0453706
0.450513,0.00060042,,0.450513,-0.0433134
0.450669,0.000744894,,0.450669,-0.0395924
0.450825,0.000860742,,0.450825,-0.0343519
0.450981,0.000943512,,0.450981,-0.0277944
0.451138,0.000990024,,0.451138,-0.0201724
0.451294,0.000998489,,0.451294,-0.011779
0.45145,0.000968583,,0.45145,-0.00293614
0.451606,0.000901455,,0.451606,0.00601734
0.451763,0.000799685,,0.451763,0.0147387
0.451919,0.000667183,,0.451919,0.0228943
0.452075,0.000509041,,0.452075,0.030172
0.452231,0.000331338,,0.452231,0.0362934
0.452388,0.000140901,,0.452388,0.0410237
0.452544,-5.49502e-05,,0.452544,0.0441814
0.4527,-0.00024869,,0.4527,0.0456444
0.452856,-0.000432873,,0.452856,0.0453556
0.453013,-0.00060042,,0.453013,0.0433247
0.453169,-0.000744894,,0.453169,0.0396282
0.453325,-0.000860742,,0.453325,0.0344067
0.453481,-0.000943512,,0.453481,0.0278599
0.453638,-0.000990024,,0.453638,0.0202387
0.453794,-0.000998489,,0.453794,0.0118359
0.45395,-0.000968583,,0.45395,0.00297506
0.454106,-0.000901455,,0.454106,-0.00600235
0.454263,-0.000799685,,0.454263,-0.0147499
0.454419,-0.000667183,,0.454419,-0.02293
0.454575,-0.000509041,,0.454575,-0.0302268
0.454731,-0.000331338,,0.454731,-0.0363589
0.454888,-0.000140901,,0.454888,-0.04109
0.455044,5.49502e-05,,0.455044,-0.0442383
0.4552,0.00024869,,0.4552,-0.0456833
0.455356,0.000432873,,0.455356,-0.0453706
0.455513,0.00060042,,0.455513,-0.0433134
0.455669,0.000744894,,0.455669,-0.0395924
0.455825,0.000860742,,0.455825,-0.0343519
0.455981,0.000943512,,0.455981,-0.0277944
0.456138,0.000990024,,0.456138,-0.0201724
0.456294,0.000998489,,0.456294,-0.011779
0.45645,0.000968583,,0.45645,-0.00293614
0.456606,0.000901455,,0.456606,0.00601734
0.456763,0.000799685,,0.456763,0.0147387
0.456919,0.000667183,,0.456919,0.0228943
0.457075,0.000509041,,0.457075,0.030172
0.457231,0.000331338,,0.457231,0.0362934
0.457388,0.000140901,,0.457388,0.0410237
0.457544,-5.49502e-05,,0.457544,0.0441814
0.4577,-0.00024869,,0.4577,0.0456444
0.457856,-0.000432873,,0.457856,0.0453556
0.458013,-0.00060042,,0.458013,0.0433247
0.458169,-0.000744894,,0.458169,0.0396282
0.458325,-0.000860742,,0.458325,0.0344067
0.458481,-0.000943512,,0.458481,0.0278599
0.458638,-0.000990024,,0.458638,0.0202387
0.458794,-0.000998489,,0.458794,0.0118359
0.45895,-0.000968583,,0.45895,0.00297506
0.459106,-0.000901455,,0.459106,-0.00600235
0.459263,-0.000799685,,0.459263,-0.0147499
0.459419,-0.000667183,,0.459419,-0.02293
0.459575,-0.000509041,,0.459575,-0.0302268
0.459731,-0.000331338,,0.459731,-0.0363589
0.459888,-0.000140901,,0.459888,-0.04109
0.460044,5.49502e-05,,0.460044,-0.0442383
0.4602,0.00024869,,0.4602,-0.0456833
0.460356,0.000432873,,0.460356,-0.0453706
0.460513,0.00060042,,0.460513,-0.0433134
0.460669,0.000744894,,0.460669,-0.0395924
0.460825,0.000860742,,0.460825,-0.0343519
0.460981,0.000943512,,0.460981,-0.0277944
0.461138,0.000990024,,0.461138,-0.0201724
0.461294,0.000998489,,0.461294,-0.011779
0.46145,0.000968583,,0.46145,-0.00293614
0.461606,0.000901455,,0.461606,0.00601734
0.461763,0.000799685,,0.461763,0.0147387
0.461919,0.000667183,,0.461919,0.0228943
0.462075,0.000509041,,0.462075,0.030172
0.462231,0.000331338,,0.462231,0.0362934
0.462388,0.000140901,,0.462388,0.0410237
0.462544,-5.49502e-05,,0.462544,0.0441814
0.4627,-0.00024869,,0.4627,0.0456444
0.462856,-0.000432873,,0.462856,0.0453556
0.463013,-0.00060042,,0.463013,0.0433247
0.463169,-0.000744894,,0.463169,0.0396282
0.463325,-0.000860742,,0.463325,0.0344067
0.463481,-0.000943512,,0.463481,0.0278599
0.463638,-0.000990024,,0.463638,0.0202387
0.463794,-0.000998489,,0.463794,0.0118359
0.46395,-0.000968583,,0.46395,0.00297506
0.464106,-0.000901455,,0.464106,-0.00600235
0.464263,-0.000799685,,0.464263,-0.0147499
0.464419,-0.000667183,,0.464419,-0.02293
0.464575,-0.000509041,,0.464575,-0.0302268
0.464731,-0.000331338,,0.464731,-0.0363589
0.464888,-0.000140901,,0.464888,-0.04109
0.465044,5.49502e-05,,0.465044,-0.0442383
0.4652,0.00024869,,0.4652,-0.0456833
0.465356,0.000432873,,0.465356,-0.0453706
0.465513,0.00060042,,0.465513,-0.0433134
0.465669,0.000744894,,0.465669,-0.0395924
0.465825,0.000860742,,0.465825,-0.0343519
0.465981,0.000943512,,0.465981,-0.0277944
0.466138,0.000990024,,0.466138,-0.0201724
0.466294,0.000998489,,0.466294,-0.011779
0.46645,0.000968583,,0.46645,-0.00293614
0.466606,0.000901455,,0.466606,0.00601734
0.466763,0.000799685,,0.466763,0.0147387
0.466919,0.000667183,,0.466919,0.0228943
0.467075,0.000509041,,0.467075,0.030172
0.467231,0.000331338,,0.467231,0.0362934
0.467388,0.000140901,,0.467388,0.0410237
0.467544,-5.49502e-05,,0.467544,0.0441814
0.4677,-0.00024869,,0.4677,0.0456444
0.467856,-0.000432873,,0.467856,0.0453556
0.468013,-0.00060042,,0.468013,0.0433247
0.468169,-0.000744894,,0.468169,0.0396282
0.468325,-0.000860742,,0.468325,0.0344067
0.468481,-0.000943512,,0.468481,0.0278599
0.468638,-0.000990024,,0.468638,0.0202387
0.468794,-0.000998489,,0.468794,0.0118359
0.46895,-0.000968583,,0.46895,0.00297506
0.469106,-0.000901455,,0.469106,-0.00600235
0.469263,-0.000799685,,0.469263,-0.0147499
0.469419,-0.000667183,,0.469419,-0.02293
0.469575,-0.000509041,,0.469575,-0.0302268
0.469731,-0.000331338,,0.469731,-0.0363589
0.469888,-0.000140901,,0.469888,-0.04109
0.470044,5.49502e-05,,0.470044,-0.0442383
0.4702,0.00024869,,0.4702,-0.0456833
0.470356,0.000432873,,0.470356,-0.0453706
0.470513,0.00060042,,0.470513,-0.0433134
0.470669,0.000744894,,0.470669,-0.0395924
0.470825,0.000860742,,0.470825,-0.0343519
0.470981,0.000943512,,0.470981,-0.0277944
0.471138,0.000990024,,0.471138,-0.0201724
0.471294,0.000998489,,0.471294,-0.011779
0.47145,0.000968583,,0.47145,-0.00293614
0.471606,0.000901455,,0.471606,0.00601734
0.471763,0.000799685,,0.471763,0.0147387
0.471919,0.000667183,,0.471919,0.0228943
0.472075,0.000509041,,0.472075,0.030172
0.472231,0.000331338,,0.472231,0.0362934
0.472388,0.000140901,,0.472388,0.0410237
0.472544,-5.49502e-05,,0.472544,0.0441814
0.4727,-0.00024869,,0.4727,0.0456444
0.472856,-0.000432873,,0.472856,0.0453556
0.473013,-0.00060042,,0.473013,0.0433247
0.473169,-0.000744894,,0.473169,0.0396282
0.473325,-0.000860742,,0.473325,0.0344067
0.473481,-0.000943512,,0.473481,0.0278599
0.473638,-0.000990024,,0.473638,0.0202387
0.473794,-0.000998489,,0.473794,0.0118359
0.47395,-0.000968583,,0.47395,0.00297506
0.474106,-0.000901455,,0.474106,-0.00600235
0.474263,-0.000799685,,0.474263,-0.0147499
0.474419,-0.000667183,,0.474419,-0.02293
0.474575,-0.000509041,,0.474575,-0.0302268
0.474731,-0.000331338,,0.474731,-0.0363589
0.474888,-0.000140901,,0.474888,-0.04109
0.475044,5.49502e-05,,0.475044,-0.0442383
0.4752,0.00024869,,0.4752,-0.0456833
0.475356,0.000432873,,0.475356,-0.0453706
0.475513,0.00060042,,0.475513,-0.0433134
0.475669,0.000744894,,0.475669,-0.0395924
0.475825,0.000860742,,0.475825,-0.0343519
0.475981,0.000943512,,0.475981,-0.0277944
0.476138,0.000990024,,0.476138,-0.0201724
0.476294,0.000998489,,0.476294,-0.011779
0.47645,0.000968583,,0.47645,-0.00293614
0.476606,0.000901455,,0.476606,0.00601734
0.476763,0.000799685,,0.476763,0.0147387
0.476919,0.000667183,,0.476919,0.0228943
0.477075,0.000509041,,0.477075,0.030172
0.477231,0.000331338,,0.477231,0.0362934
0.477388,0.000140901,,0.477388,0.0410237
0.477544,-5.49502e-05,,0.477544,0.0441814
0.4777,-0.00024869,,0.4777,0.0456444
0.477856,-0.000432873,,0.477856,0.0453556
0.478013,-0.00060042,,0.478013,0.0433247
0.478169,-0.000744894,,0.478169,0.0396282
0.478325,-0.000860742,,0.478325,0.0344067
0.478481,-0.000943512,,0.478481,0.0278599
0.478638,-0.000990024,,0.478638,0.0202387
0.478794,-0.000998489,,0.478794,0.0118359
0.47895,-0.000968583,,0.47895,0.00297506
0.479106,-0.000901455,,0.479106,-0.00600235
0.479263,-0.000799685,,0.479263,-0.0147499
0.479419,-0.000667183,,0.479419,-0.02293
0.479575,-0.000509041,,0.479575,-0.0302268
0.479731,-0.000331338,,0.479731,-0.0363589
0.479888,-0.000140901,,0.479888,-0.04109
0.480044,5.49502e-05,,0.480044,-0.0442383
0.4802,0.00024869,,0.4802,-0.0456833
0.480356,0.000432873,,0.480356,-0.0453706
0.480513,0.00060042,,0.480513,-0.0433134
0.480669,0.000744894,,0.480669,-0.0395924
0.480825,0.000860742,,0.480825,-0.0343519
0.480981,0.000943512,,0.480981,-0.0277944
0.481138,0.000990024,,0.481138,-0.0201724
0.481294,0.000998489,,0.481294,-0.011779
0.48145,0.000968583,,0.48145,-0.00293614
0.481606,0.000901455,,0.481606,0.00601734
0.481763,0.000799685,,0.481763,0.0147387
0.481919,0.000667183,,0.481919,0.0228943
0.482075,0.000509041,,0.482075,0.030172
0.482231,0.000331338,,0.482231,0.0362934
0.482388,0.000140901,,0.482388,0.0410237
0.482544,-5.49502e-05,,0.482544,0.0441814
0.4827,-0.00024869,,0.4827,0.0456444
0.482856,-0.000432873,,0.482856,0.0453556
0.483013,-0.00060042,,0.483013,0.0433247
0.483169,-0.000744894,,0.483169,0.0396282
0.483325,-0.000860742,,0.483325,0.0344067
0.483481,-0.000943512,,0.483481,0.0278599
0.483638,-0.000990024,,0.483638,0.0202387
0.483794,-0.000998489,,0.483794,0.0118359
0.48395,-0.000968583,,0.48395,0.00297506
0.484106,-0.000901455,,0.484106,-0.00600235
0.484263,-0.000799685,,0.484263,-0.0147499
0.484419,-0.000667183,,0.484419,-0.02293
0.484575,-0.000509041,,0.484575,-0.0302268
0.484731,-0.000331338,,0.484731,-0.0363589
0.484888,-0.000140901,,0.484888,-0.04109
0.485044,5.49502e-05,,0.485044,-0.0442383
0.4852,0.00024869,,0.4852,-0.0456833
0.485356,0.000432873,,0.485356,-0.0453706
0.485513,0.00060042,,0.485513,-0.0433134
0.485669,0.000744894,,0.485669,-0.0395924
0.485825,0.000860742,,0.485825,-0.0343519
0.485981,0.000943512,,0.485981,-0.0277944
0.486138,0.000990024,,0.486138,-0.0201724
0.486294,0.000998489,,0.486294,-0.011779
0.48645,0.000968583,,0.48645,-0.00293614
0.486606,0.000901455,,0.486606,0.00601734
0.486763,0.000799685,,0.486763,0.0147387
0.486919,0.000667183,,0.486919,0.0228943
0.487075,0.000509041,,0.487075,0.030172
0.487231,0.000331338,,0.487231,0.0362934
0.487388,0.000140901,,0.487388,0.0410237
0.487544,-5.49502e-05,,0.487544,0.0441814
0.4877,-0.00024869,,0.4877,0.0456444
0.487856,-0.000432873,,0.487856,0.0453556
0.488013,-0.00060042,,0.488013,0.0433247
0.488169,-0.000744894,,0.488169,0.0396282
0.488325,-0.000860742,,0.488325,0.0344067
0.488481,-0.000943512,,0.488481,0.0278599
0.488638,-0.000990024,,0.488638,0.0202387
0.488794,-0.000998489,,0.488794,0.0118359
0.48895,-0.000968583,,0.48895,0.00297506
0.489106,-0.000901455,,0.489106,-0.00600235
0.489263,-0.000799685,,0.489263,-0.0147499
0.489419,-0.000667183,,0.489419,-0.02293
0.489575,-0.000509041,,0.489575,-0.0302268
0.489731,-0.000331338,,0.489731,-0.0363589
0.489888,-0.000140901,,0.489888,-0.04109
0.490044,5.49502e-05,,0.490044,-0.0442383
0.4902,0.00024869,,0.4902,-0.0456833
0.490356,0.000432873,,0.490356,-0.0453706
0.490513,0.00060042,,0.490513,-0.0433134
0.490669,0.000744894,,0.490669,-0.0395924
0.490825,0.000860742,,0.490825,-0.0343519
0.490981,0.000943512,,0.490981,-0.0277944
0.491138,0.000990024,,0.491138,-0.0201724
0.491294,0.000998489,,0.491294,-0.011779
0.49145,0.000968583,,0.49145,-0.00293614
0.491606,0.000901455,,0.491606,0.00601734
0.491763,0.000799685,,0.491763,0.0147387
0.491919,0.000667183,,0.491919,0.0228943
0.492075,0.000509041,,0.492075,0.030172
0.492231,0.000331338,,0.492231,0.0362934
0.492388,0.000140901,,0.492388,0.0410237
0.492544,-5.49502e-05,,0.492544,0.0441814
0.4927,-0.00024869,,0.4927,0.0456444
0.492856,-0.000432873,,0.492856,0.0453556
0.493013,-0.00060042,,0.493013,0.0433247
0.493169,-0.000744894,,0.493169,0.0396282
0.493325,-0.000860742,,0.493325,0.0344067
0.493481,-0.000943512,,0.493481,0.0278599
0.493638,-0.000990024,,0.493638,0.0202387
0.493794,-0.000998489,,0.493794,0.0118359
0.49395,-0.000968583,,0.49395,0.00297506
0.494106,-0.000901455,,0.494106,-0.00600235
0.494263,-0.000799685,,0.494263,-0.0147499
0.494419,-0.000667183,,0.494419,-0.02293
0.494575,-0.000509041,,0.494575,-0.0302268
0.494731,-0.000331338,,0.494731,-0.0363589
0.494888,-0.000140901,,0.494888,-0.04109
0.495044,5.49502e-05,,0.495044,-0.0442383
0.4952,0.00024869,,0.4952,-0.0456833
0.495356,0.000432873,,0.495356,-0.0453706
0.495513,0.00060042,,0.495513,-0.0433134
0.495669,0.000744894,,0.495669,-0.0395924
0.495825,0.000860742,,0.495825,-0.0343519
0.495981,0.000943512,,0.495981,-0.0277944
0.496138,0.000990024,,0.496138,-0.0201724
0.496294,0.000998489,,0.496294,-0.011779
0.49645,0.000968583,,0.49645,-0.00293614
0.496606,0.000901455,,0.496606,0.00601734
0.496763,0.000799685,,0.496763,0.0147387
0.496919,0.000667183,,0.496919,0.0228943
0.497075,0.000509041,,0.497075,0.030172
0.497231,0.000331338,,0.497231,0.0362934
0.497388,0.000140901,,0.497388,0.0410237
0.497544,-5.49502e-05,,0.497544,0.0441814
0.4977,-0.00024869,,0.4977,0.0456444
0.497856,-0.000432873,,0.497856,0.0453556
0.498013,-0.00060042,,0.498013,0.0433247
0.498169,-0.000744894,,0.498169,0.0396282
0.498325,-0.000860742,,0.498325,0.0344067
0.498481,-0.000943512,,0.498481,0.0278599
0.498638,-0.000990024,,0.498638,0.0202387
0.498794,-0.000998489,,0.498794,0.0118359
0.49895,-0.000968583,,0.49895,0.00297506
0.499106,-0.000901455,,0.499106,-0.00600235
0.499263,-0.000799685,,0.499263,-0.0147499
0.499419,-0.000667183,,0.499419,-0.02293
0.499575,-0.000509041,,0.499575,-0.0302268
0.499731,-0.000331338,,0.499731,-0.0363589
0.499888,-0.000140901,,0.499888,-0.04109
0.500044,5.49502e-05,,0.500044,-0.0442383
0.5002,0.00024869,,0.5002,-0.0456833
0.500356,0.000432873,,0.500356,-0.0453706
0.500513,0.00060042,,0.500513,-0.0433134
0.500669,0.000744894,,0.500669,-0.0395924
0.500825,0.000860742,,0.500825,-0.0343519
0.500981,0.000943512,,0.500981,-0.0277944
0.501138,0.000990024,,0.501138,-0.0201724
0.501294,0.000998489,,0.501294,-0.011779
0.50145,0.000968583,,0.50145,-0.00293614
0.501606,0.000901455,,0.501606,0.00601734
0.501763,0.000799685,,0.501763,0.0147387
0.501919,0.000667183,,0.501919,0.0228943
0.502075,0.000509041,,0.502075,0.030172
0.502231,0.000331338,,0.502231,0.0362934
0.502388,0.000140901,,0.502388,0.0410237
0.502544,-5.49502e-05,,0.502544,0.0441814
0.5027,-0.00024869,,0.5027,0.0456444
0.502856,-0.000432873,,0.502856,0.0453556
0.503013,-0.00060042,,0.503013,0.0433247
0.503169,-0.000744894,,0.503169,0.0396282
0.503325,-0.000860742,,0.503325,0.0344067
0.503481,-0.000943512,,0.503481,0.0278599
0.503638,-0.000990024,,0.503638,0.0202387
0.503794,-0.000998489,,0.503794,0.0118359
0.50395,-0.000968583,,0.50395,0.00297506
0.504106,-0.000901455,,0.504106,-0.00600235
0.504263,-0.000799685,,0.504263,-0.0147499
0.504419,-0.000667183,,0.504419,-0.02293
0.504575,-0.000509041,,0.504575,-0.0302268
0.504731,-0.000331338,,0.504731,-0.0363589
0.504888,-0.000140901,,0.504888,-0.04109
0.505044,5.49502e-05,,0.505044,-0.0442383
0.5052,0.00024869,,0.5052,-0.0456833
0.505356,0.000432873,,0.505356,-0.0453706
0.505513,0.00060042,,0.505513,-0.0433134
0.505669,0.000744894,,0.505669,-0.0395924
0.505825,0.000860742,,0.505825,-0.0343519
0.505981,0.000943512,,0.505981,-0.0277944
0.506138,0.000990024,,0.506138,-0.0201724
0.506294,0.000998489,,0.506294,-0.011779
0.50645,0.000968583,,0.50645,-0.00293614
0.506606,0.000901455,,0.506606,0.00601734
0.506763,0.000799685,,0.506763,0.0147387
0.506919,0.000667183,,0.506919,0.0228943
0.507075,0.000509041,,0.507075,0.030172
0.507231,0.000331338,,0.507231,0.0362934
0.507388,0.000140901,,0.507388,0.0410237
0.507544,-5.49502e-05,,0.507544,0.0441814
0.5077,-0.00024869,,0.5077,0.0456444
0.507856,-0.000432873,,0.507856,0.0453556
0.508013,-0.00060042,,0.508013,0.0433247
0.508169,-0.000744894,,0.508169,0.0396282
0.508325,-0.000860742,,0.508325,0.0344067
0.508481,-0.000943512,,0.508481,0.0278599
0.508638,-0.000990024,,0.508638,0.0202387
0.508794,-0.000998489,,0.508794,0.0118359
0.50895,-0.000968583,,0.50895,0.00297506
0.509106,-0.000901455,,0.509106,-0.00600235
0.509263,-0.000799685,,0.509263,-0.0147499
0.509419,-0.000667183,,0.509419,-0.02293
0.509575,-0.000509041,,0.509575,-0.0302268
0.509731,-0.000331338,,0.509731,-0.0363589
0.509888,-0.000140901,,0.509888,-0.04109
0.510044,5.49502e-05,,0.510044,-0.0442383
0.5102,0.00024869,,0.5102,-0.0456833
0.510356,0.000432873,,0.510356,-0.0453706
0.510513,0.00060042,,0.510513,-0.0433134
0.510669,0.000744894,,0.510669,-0.0395924
0.510825,0.000860742,,0.510825,-0.0343519
0.510981,0.000943512,,0.510981,-0.0277944
0.511138,0.000990024,,0.511138,-0.0201724
0.511294,0.000998489,,0.511294,-0.011779
0.51145,0.000968583,,0.51145,-0.00293614
0.511606,0.000901455,,0.511606,0.00601734
0.511763,0.000799685,,0.511763,0.0147387
0.511919,0.000667183,,0.511919,0.0228943
0.512075,0.000509041,,0.512075,0.030172
0.512231,0.000331338,,0.512231,0.0362934
0.512388,0.000140901,,0.512388,0.0410237
0.512544,-5.49502e-05,,0.512544,0.0441814
0.5127,-0.00024869,,0.5127,0.0456444
0.512856,-0.000432873,,0.512856,0.0453556
0.513013,-0.00060042,,0.513013,0.0433247
0.513169,-0.000744894,,0.513169,0.0396282
0.513325,-0.000860742,,0.513325,0.0344067
0.513481,-0.000943512,,0.513481,0.0278599
0.513638,-0.000990024,,0.513638,0.0202387
0.513794,-0.000998489,,0.513794,0.0118359
0.51395,-0.000968583,,0.51395,0.00297506
0.514106,-0.000901455,,0.514106,-0.00600235
0.514263,-0.000799685,,0.514263,-0.0147499
0.514419,-0.000667183,,0.514419,-0.02293
0.514575,-0.000509041,,0.514575,-0.0302268
0.514731,-0.000331338,,0.514731,-0.0363589
0.514888,-0.000140901,,0.514888,-0.04109
0.515044,5.49502e-05,,0.515044,-0.0442383
0.5152,0.00024869,,0.5152,-0.0456833
0.515356,0.000432873,,0.515356,-0.0453706
0.515513,0.00060042,,0.515513,-0.0433134
0.515669,0.000744894,,0.515669,-0.0395924
0.515825,0.000860742,,0.515825,-0.0343519
0.515981,0.000943512,,0.515981,-0.0277944
0.516138,0.000990024,,0.516138,-0.0201724
0.516294,0.000998489,,0.516294,-0.011779
0.51645,0.000968583,,0.51645,-0.00293614
0.516606,0.000901455,,0.516606,0.00601734
0.516763,0.000799685,,0.516763,0.0147387
0.516919,0.000667183,,0.516919,0.0228943
0.517075,0.000509041,,0.517075,0.030172
0.517231,0.000331338,,0.517231,0.0362934
0.517388,0.000140901,,0.517388,0.0410237
0.517544,-5.49502e-05,,0.517544,0.0441814
0.5177,-0.00024869,,0.5177,0.0456444
0.517856,-0.000432873,,0.517856,0.0453556
0.518013,-0.00060042,,0.518013,0.0433247
0.518169,-0.000744894,,0.518169,0.0396282
0.518325,-0.000860742,,0.518325,0.0344067
0.518481,-0.000943512,,0.518481,0.0278599
0.518638,-0.000990024,,0.518638,0.0202387
0.518794,-0.000998489,,0.518794,0.0118359
0.51895,-0.000968583,,0.51895,0.00297506
0.519106,-0.000901455,,0.519106,-0.00600235
0.519263,-0.000799685,,0.519263,-0.0147499
0.519419,-0.000667183,,0.519419,-0.02293
0.519575,-0.000509041,,0.519575,-0.0302268
0.519731,-0.000331338,,0.519731,-0.0363589
0.519888,-0.000140901,,0.519888,-0.04109
0.520044,5.49502e-05,,0.520044,-0.0442383
0.5202,0.00024869,,0.5202,-0.0456833
0.520356,0.000432873,,0.520356,-0.0453706
0.520513,0.00060042,,0.520513,-0.0433134
0.520669,0.000744894,,0.520669,-0.0395924
0.520825,0.000860742,,0.520825,-0.0343519
0.520981,0.000943512,,0.520981,-0.0277944
0.521138,0.000990024,,0.521138,-0.0201724
0.521294,0.000998489,,0.521294,-0.011779
0.52145,0.000968583,,0.52145,-0.00293614
0.521606,0.000901455,,0.521606,0.00601734
0.521763,0.000799685,,0.521763,0.0147387
0.521919,0.000667183,,0.521919,0.0228943
0.522075,0.000509041,,0.522075,0.030172
0.522231,0.000331338,,0.522231,0.0362934
0.522388,0.000140901,,0.522388,0.0410237
0.522544,-5.49502e-05,,0.522544,0.0441814
0.5227,-0.00024869,,0.5227,0.0456444
0.522856,-0.000432873,,0.522856,0.0453556
0.523013,-0.00060042,,0.523013,0.0433247
0.523169,-0.000744894,,0.523169,0.0396282
0.523325,-0.000860742,,0.523325,0.0344067
0.523481,-0.000943512,,0.523481,0.0278599
0.523638,-0.000990024,,0.523638,0.0202387
0.523794,-0.000998489,,0.523794,0.0118359
0.52395,-0.000968583,,0.52395,0.00297506
0.524106,-0.000901455,,0.524106,-0.00600235
0.524263,-0.000799685,,0.524263,-0.0147499
0.524419,-0.000667183,,0.524419,-0.02293
0.524575,-0.000509041,,0.524575,-0.0302268
0.524731,-0.000331338,,0.524731,-0.0363589
0.524888,-0.000140901,,0.524888,-0.04109
0.525044,5.49502e-05,,0.525044,-0.0442383
0.5252,0.00024869,,0.5252,-0.0456833
0.525356,0.000432873,,0.525356,-0.0453706
0.525513,0.00060042,,0.525513,-0.0433134
0.525669,0.000744894,,0.525669,-0.0395924
0.525825,0.000860742,,0.525825,-0.0343519
0.525981,0.000943512,,0.525981,-0.0277944
0.526138,0.000990024,,0.526138,-0.0201724
0.526294,0.000998489,,0.526294,-0.011779
0.52645,0.000968583,,0.52645,-0.00293614
0.526606,0.000901455,,0.526606,0.00601734
0.526763,0.000799685,,0.526763,0.0147387
0.526919,0.000667183,,0.526919,0.0228943
0.527075,0.000509041,,0.527075,0.030172
0.527231,0.000331338,,0.527231,0.0362934
0.527388,0.000140901,,0.527388,0.0410237
0.527544,-5.49502e-05,,0.527544,0.0441814
0.5277,-0.00024869,,0.5277,0.0456444
0.527856,-0.000432873,,0.527856,0.0453556
0.528013,-0.00060042,,0.528013,0.0433247
0.528169,-0.000744894,,0.528169,0.0396282
0.528325,-0.000860742,,0.528325,0.0344067
0.528481,-0.000943512,,0.528481,0.0278599
0.528638,-0.000990024,,0.528638,0.0202387
0.528794,-0.000998489,,0.528794,0.0118359
0.52895,-0.000968583,,0.52895,0.00297506
0.529106,-0.000901455,,0.529106,-0.00600235
0.529263,-0.000799685,,0.529263,-0.0147499
0.529419,-0.000667183,,0.529419,-0.02293
0.529575,-0.000509041,,0.529575,-0.0302268
0.529731,-0.000331338,,0.529731,-0.0363589
0.529888,-0.000140901,,0.529888,-0.04109
0.530044,5.49502e-05,,0.530044,-0.0442383
0.5302,0.00024869,,0.5302,-0.0456833
0.530356,0.000432873,,0.530356,-0.0453706
0.530513,0.00060042,,0.530513,-0.0433134
0.530669,0.000744894,,0.530669,-0.0395924
0.530825,0.000860742,,0.530825,-0.0343519
0.530981,0.000943512,,0.530981,-0.0277944
0.531138,0.000990024,,0.531138,-0.0201724
0.531294,0.000998489,,0.531294,-0.011779
0.53145,0.000968583,,0.53145,-0.00293614
0.531606,0.000901455,,0.531606,0.00601734
0.531763,0.000799685,,0.531763,0.0147387
0.531919,0.000667183,,0.531919,0.0228943
0.532075,0.000509041,,0.532075,0.030172
0.532231,0.000331338,,0.532231,0.0362934
0.532388,0.000140901,,0.532388,0.0410237
0.532544,-5.49502e-05,,0.532544,0.0441814
0.5327,-0.00024869,,0.5327,0.0456444
0.532856,-0.000432873,,0.532856,0.0453556
0.533013,-0.00060042,,0.533013,0.0433247
0.533169,-0.000744894,,0.533169,0.0396282
0.533325,-0.000860742,,0.533325,0.0344067
0.533481,-0.000943512,,0.533481,0.0278599
0.533638,-0.000990024,,0.533638,0.0202387
0.533794,-0.000998489,,0.533794,0.0118359
0.53395,-0.000968583,,0.53395,0.00297506
0.534106,-0.000901455,,0.534106,-0.00600235
0.534263,-0.000799685,,0.534263,-0.0147499
0.534419,-0.000667183,,0.534419,-0.02293
0.534575,-0.000509041,,0.534575,-0.0302268
0.534731,-0.000331338,,0.534731,-0.0363589
0.534888,-0.000140901,,0.534888,-0.04109
0.535044,5.49502e-05,,0.535044,-0.0442383
0.5352,0.00024869,,0.5352,-0.0456833
0.535356,0.000432873,,0.535356,-0.0453706
0.535513,0.00060042,,0.535513,-0.0433134
0.535669,0.000744894,,0.535669,-0.0395924
0.535825,0.000860742,,0.535825,-0.0343519
0.535981,0.000943512,,0.535981,-0.0277944
0.536138,0.000990024,,0.536138,-0.0201724
0.536294,0.000998489,,0.536294,-0.011779
0.53645,0.000968583,,0.53645,-0.00293614
0.536606,0.000901455,,0.536606,0.00601734
0.536763,0.000799685,,0.536763,0.0147387
0.536919,0.000667183,,0.536919,0.0228943
0.537075,0.000509041,,0.537075,0.030172
0.537231,0.000331338,,0.537231,0.0362934
0.537388,0.000140901,,0.537388,0.0410237
0.537544,-5.49502e-05,,0.537544,0.0441814
0.5377,-0.00024869,,0.5377,0.0456444
0.537856,-0.000432873,,0.537856,0.0453556
0.538013,-0.00060042,,0.538013,0.0433247
0.538169,-0.000744894,,0.538169,0.0396282
0.538325,-0.000860742,,0.538325,0.0344067
